Варна;43.21667;27.91667;262;37
Горад Варна;43.21667;27.91667;262;37
Търговище;43.2512;26.57215;281;37
Добрич;43.56667;27.83333;284;37
Свищов;43.61959;25.35044;265;37
Горад Стара-Загора;42.43278;25.64194;285;37
Стара Загора;42.43278;25.64194;285;37
Стара Ꙁагора;42.43278;25.64194;285;37
Стара-Загорæ;42.43278;25.64194;285;37
Стара-Загора;42.43278;25.64194;285;37
Дупница;42.26667;23.11667;286;37
Горад Сафія;42.69751;23.32415;287;37
Софи;42.69751;23.32415;287;37
Софий;42.69751;23.32415;287;37
София;42.69751;23.32415;287;37
София ош;42.69751;23.32415;287;37
Софија;42.69751;23.32415;287;37
Софія;42.69751;23.32415;287;37
Софїꙗ;42.69751;23.32415;287;37
Смолян;41.58528;24.69194;263;37
Горад Слівен;42.68583;26.32917;279;37
Сливен;42.68583;26.32917;279;37
Слівен;42.68583;26.32917;279;37
Горад Сілістра;44.11667;27.26667;280;37
Силистрæ;44.11667;27.26667;280;37
Силистра;44.11667;27.26667;280;37
Сілістра;44.11667;27.26667;280;37
Шумен;43.27064;26.92286;273;37
Роусє;43.85639;25.97083;277;37
Русе;43.85639;25.97083;277;37
Разград;43.53333;26.51667;268;37
Пловдив;42.15;24.75;267;37
Фїлїппополь;42.15;24.75;267;37
Горад Плевен;43.41667;24.61667;288;37
Плевен;43.41667;24.61667;288;37
Петрич;41.4;23.21667;270;37
Горад Пернік;42.6;23.03333;266;37
Перник;42.6;23.03333;266;37
Пазарджик;42.2;24.33333;278;37
Монтана;43.4125;23.225;271;37
Ловеч;43.13333;24.71667;272;37
Кюстендил;42.28389;22.69111;286;37
Кърджали;41.65;25.36667;289;37
Кырджали;41.65;25.36667;289;37
Хасково;41.93415;25.55557;283;37
Казанлък;42.61667;25.4;285;37
Казанлык;42.61667;25.4;285;37
Горна Оряховица;43.12778;25.70167;265;37
Габрово;42.87472;25.33417;282;37
Димитровград;42.05;25.6;283;37
Бургас;42.50606;27.46781;275;37
Горад Бургас;42.50606;27.46781;275;37
Пѷргъ;42.50606;27.46781;275;37
Благоевград;42.01667;23.1;270;37
Горна Джумая;42.01667;23.1;270;37
Асеновград;42.01667;24.86667;267;37
Ситра;26.15472;50.62056;290;38
Аль-Мухаррак;26.25722;50.61194;293;38
Горад Манама;26.21536;50.5832;291;38
Манамæ;26.21536;50.5832;291;38
Манама;26.21536;50.5832;291;38
Бужумбура;-3.3822;29.3644;297;39
Буџумбура;-3.3822;29.3644;297;39
Руйиги;-3.47639;30.24861;300;39
Муйинга;-2.8451;30.3414;307;39
Порто Ново;6.49646;2.60359;314;40
Порто-Ново;6.49646;2.60359;314;40
Параку;9.33716;2.63031;310;40
Виды;6.36307;2.08506;315;40
Никки;9.94009;3.21075;310;40
Натитингу;10.30416;1.37962;311;40
Маланвилем;11.86819;3.38327;311;40
Канди;11.13417;2.93861;317;40
Горад Катану;6.36536;2.41833;321;40
Котону;6.36536;2.41833;321;40
Абомей-Калави;6.44852;2.35566;315;40
Абомей;7.18286;1.99119;320;40
Серия;4.60637;114.32476;325;42
Бандар Сери Бегаван;4.94029;114.94806;327;42
Бандар-Сери-Бегаван;4.94029;114.94806;327;42
Бандар-Сері-Бегаван;4.94029;114.94806;327;42
Горад Бандар-Серы-Бегаван;4.94029;114.94806;327;42
Якуиба;-22.03799;-63.67968;330;43
